Time,CPU Frequency,CPU Load,Memory Usage,Wi-Fi RSSI Level,Quality,Screen Bright,Battery,Download,Upload
0.0,0.5749999999999998,0.0,0.8280862227894783,0.7619047619047619,0.0,0.0,1.0,0.9999999999999999,0.9999999999999999
0.007280846519755363,0.9999999999999999,0.0,0.7217258739275341,0.4761904761904763,0.0,0.0,1.0,0.9999999999999999,0.9999999999999999
0.014609867061596327,0.9999999999999999,0.0,0.8631851379139182,0.6666666666666665,0.0,0.0,1.0,0.9999999999999999,0.9999999999999999
0.021900202403883705,0.9999999999999999,0.0,0.5671488335815074,0.6666666666666665,0.0,0.0,1.0,0.9999999999999999,0.9999999999999999
0.029185428380192304,0.9999999999999999,0.0,0.7600510529674533,0.5714285714285716,0.0,0.0,1.0,0.9999999999999999,0.9999999999999999
0.036476493631905214,0.9999999999999999,0.0,0.45008154293412694,0.8095238095238098,0.0,0.0,1.0,0.9999999999999999,0.9999999999999999
0.04380624408317172,0.5749999999999998,0.0,0.8247181450755168,0.8095238095238098,0.0,0.0,1.0,0.9999999999999999,0.9999999999999999
0.051098039244310174,0.9999999999999999,0.0,0.6730837410480017,0.8095238095238098,0.0,0.0,1.0,0.9999999999999999,0.9999999999999999
0.058394213862001866,0.2817307692307691,0.0,0.8070623271644326,0.5714285714285716,0.0,0.0,1.0,0.9999999999999999,0.9999999999999999
0.06568527911371479,0.9999999999999999,0.0,0.6590796284478468,0.8571428571428572,0.0,0.0,1.0,0.9999999999999999,0.9999999999999999
0.0729836434596831,0.9999999999999999,0.0,0.8162093171665585,0.8571428571428572,0.0,0.0,1.0,0.9999999999999999,0.9999999999999999
0.08027397880197047,0.9999999999999999,0.0,0.7038218818691053,0.5714285714285716,0.0,0.0,1.0,0.9999999999999999,0.9999999999999999
0.0875745328762154,0.9999999999999999,0.0,0.5320499184570657,0.6666666666666665,0.0,0.0,1.0,0.9999999999999999,0.9999999999999999
0.09491815160656715,0.9999999999999999,0.0,0.7779904984755017,0.6666666666666665,0.0,0.0,1.0,0.9999999999999999,0.9999999999999999
0.10220483740172683,0.9999999999999999,0.0,0.9999999999999982,0.5238095238095237,0.0,0.0,1.0,0.9999999999999999,0.9999999999999999
0.10950101201941852,0.3423076923076922,0.0,0.7628873289371061,0.7619047619047619,0.0,0.0,1.0,0.9999999999999999,0.9999999999999999
0.11679280718055697,0.9999999999999999,0.0,0.8357441679075368,0.7619047619047619,0.0,0.0,1.0,0.9999999999999999,0.9999999999999999
0.12409409116422744,0.9999999999999999,0.0,0.8287952917818888,0.7619047619047619,0.0,0.0,1.0,0.9999999999999999,0.9999999999999999
0.13137931714053602,0.9999999999999999,0.0,0.39778770474367064,0.2857142857142856,0.0,0.0,1.0,0.9999999999999999,0.9999999999999999
0.1386733020299511,0.9999999999999999,0.0,0.6437991916613477,0.7142857142857144,0.0,0.0,1.0,0.9999999999999999,0.9999999999999999
0.14597093646649387,0.9999999999999999,0.0,0.5681769836205053,0.5238095238095237,0.0,0.0,1.0,0.9999999999999999,0.9999999999999999
0.15330214673661144,0.9999999999999999,0.0,0.8305325108133008,0.8571428571428572,0.0,0.0,1.0,0.9999999999999999,0.9999999999999999
0.16059832135430313,0.9999999999999999,0.0,0.7109125717932354,0.8571428571428572,0.0,0.0,1.0,0.9999999999999999,0.9999999999999999
0.16786675941382434,0.9999999999999999,0.0,0.7580656597886968,0.8571428571428572,0.0,0.0,1.0,0.9999999999999999,0.9999999999999999
0.17519140049911205,0.9999999999999999,0.0,0.531305396015032,0.8571428571428572,0.0,0.0,0.75,0.9999999999999999,0.9999999999999999
0.18249122466393145,0.9999999999999999,0.0,0.688328724384883,0.6190476190476191,0.0,0.0,0.75,0.9999999999999999,0.9999999999999999
0.18978520955334652,0.9999999999999999,0.0,0.7645536410692753,0.7619047619047619,0.0,0.0,0.75,0.9999999999999999,0.9999999999999999
0.19708211408046375,0.9999999999999999,0.0,0.7064808905906528,0.7619047619047619,0.0,0.0,0.75,0.9999999999999999,0.9999999999999999
0.20437609896987882,0.6749999999999999,0.0,0.8292207331773387,0.6190476190476191,0.0,0.0,0.75,0.9999999999999999,0.9999999999999999
0.2116700838592939,0.9999999999999999,0.0,0.4033893497837333,0.6666666666666665,0.0,0.0,0.75,0.9999999999999999,0.9999999999999999
0.2189647986581345,0.9999999999999999,0.0,0.508473374459335,0.6666666666666665,0.0,0.0,0.75,0.9999999999999999,0.9999999999999999
0.22629162947169887,0.9999999999999999,0.0,0.8239027157342402,0.6666666666666665,0.0,0.0,0.75,0.9999999999999999,0.9999999999999999
0.23358561436111394,0.9999999999999999,0.0,0.8296107211231654,0.6666666666666665,0.0,0.0,0.75,0.9999999999999999,0.9999999999999999
0.24088032915995455,0.9999999999999999,0.0,0.5182939800042536,0.6666666666666665,0.0,0.0,0.75,0.9999999999999999,0.9999999999999999
