43859,48,5867,926,0,6086,0,30003,30003,0,2966,1603835,4.34,4.02
39312,34,5489,986,0,5617,0,30005,30005,0,2903,1545792,4.33,4
22275,30,5481,1060,0,5585,0,30004,30004,0,2966,1568252,4.34,3.98
21921,34,5421,1080,0,5575,0,30002,30002,0,2903,1560092,4.33,3.97
16148,43,4341,1545,0,4309,0,30007,30007,0,2966,1576992,4.34,3.83
56846,100,6107,1968,0,5993,0,30005,30005,0,2934,1809692,4.33,3.7
57932,67,6362,1235,0,6566,0,30010,30010,0,2966,1618652,4.34,3.93
35666,22,9365,792,0,9356,1,30012,30013,1,2966,1591892,4.34,4.06
42000,39,5505,903,0,5619,0,30017,30017,0,2966,1563992,4.34,4.03
59370,53,5967,966,0,5981,0,30006,30006,0,2903,1556192,4.33,4
90892,53,6194,843,0,6883,0,30009,30009,0,2966,1675892,4.34,4.04
41234,46,5812,976,0,6065,0,30002,30002,0,2966,1668892,4.34,4
84289,25,6487,561,0,6533,0,30021,30021,0,2903,1618492,4.33,4.12
40826,46,6062,959,0,6093,0,30003,30003,0,2903,1595606,4.33,4
34023,33,5473,907,0,5622,0,30015,30015,0,2966,1588692,4.34,4.02
26815,36,5542,1029,0,5610,0,30098,30098,0,2934,1549692,4.33,3.98
52908,32,5486,876,0,5839,0,30034,30034,0,2903,1552292,4.33,4.03
38543,40,6198,845,0,6372,0,30009,30009,0,2966,1598492,4.34,4.04
59277,70,6045,1273,0,6353,0,30012,30012,0,2934,1604252,4.33,3.91
77871,24,6098,656,0,6450,0,30010,30010,0,2934,1729092,4.33,4.1
48461,41,5887,853,0,6162,0,30004,30004,0,2934,1563932,4.33,4.04
76562,51,6527,840,0,6680,0,30005,30005,0,2966,1622692,4.34,4.04
65351,51,6132,841,0,6503,0,30004,30004,0,2934,1556892,4.33,4.04
19552,64,6079,1698,0,6011,0,30006,30006,0,2966,1585532,4.34,3.79
74928,30,6568,741,0,6601,0,30033,30033,0,2903,1568631,4.33,4.07
44837,97,6081,2313,0,5932,0,30002,30002,0,2903,1532792,4.33,3.6
60536,70,6258,1262,0,6529,0,30004,30004,0,2934,1601372,4.33,3.91
57942,33,4933,886,0,5760,0,30025,30025,0,2934,1714792,4.33,4.03
49622,100,5776,2018,0,5816,0,30011,30011,0,2903,1539792,4.33,3.69
91501,53,6450,858,0,6560,0,30009,30009,0,2966,1735275,4.34,4.04
26547,55,5550,1233,0,5744,0,30002,30002,0,2934,1556192,4.33,3.92
13643,67,6245,2161,0,6252,0,30007,30007,0,2934,1554092,4.33,3.65
57719,79,5766,1646,0,5848,0,30004,30004,0,2966,1588692,4.34,3.8
23287,67,6221,1849,0,6252,0,30003,30003,0,2966,1570876,4.34,3.74
79153,32,6079,713,0,6133,0,30005,30005,0,2903,1681532,4.33,4.08
87258,43,6598,752,0,7002,0,30014,30014,0,2903,1642292,4.33,4.07
44171,48,6129,936,0,6107,0,30003,30003,0,2966,1598892,4.34,4.02
18705,76,6165,1896,0,6272,0,30005,30005,0,2903,1527932,4.33,3.72
57972,80,5676,1789,0,5780,0,30007,30007,0,2966,1757692,4.34,3.76
12487,59,5564,5257,0,5128,0,30005,30005,0,2903,1548196,4.33,2.74
12487,59,5564,5257,0,5128,0,30005,30005,0,2903,1548196,4.33,2.74
47105,47,5798,929,0,6056,0,30003,30003,0,2903,1577493,4.33,4.01
36534,75,6129,1437,0,6316,0,30007,30007,0,2903,1582652,4.33,3.86
23512,58,5693,1432,0,5662,0,30040,30040,0,2966,1632112,4.34,3.87
38095,66,6132,1333,0,6290,0,30004,30004,0,2966,1707676,4.34,3.9
57600,71,6404,1271,0,6711,0,30004,30004,0,2903,1607132,4.33,3.91
62301,31,5711,803,0,5910,0,30022,30022,0,2934,1654992,4.33,4.05
72576,49,5731,884,0,6065,0,30003,30003,0,2903,1553566,4.33,4.03
91218,54,6374,841,0,7043,0,30007,30007,0,2966,1590492,4.34,4.04
41328,103,5857,2094,0,5918,0,30002,30002,0,2934,1592592,4.33,3.67
23062,61,4016,1524,0,4255,0,30005,30005,0,2934,1539452,4.33,3.84
89600,28,6443,564,0,6487,0,30005,30005,0,2934,1637180,4.33,4.13
49939,79,5965,2047,0,5876,0,30001,30001,0,2966,1599092,4.34,3.68
34087,57,5590,1256,0,5754,0,30028,30028,0,2903,1607134,4.33,3.91
37406,49,6422,1023,0,6595,0,30002,30002,0,2934,1570892,4.33,3.99
11718,56,6237,2066,0,6252,0,30004,30004,0,2934,1549892,4.33,3.67
17171,74,6090,3388,0,5928,0,30005,30005,0,2966,1565116,4.34,3.28
63893,49,6018,816,0,6419,0,30011,30011,0,2934,1619892,4.33,4.05
24300,35,5604,1276,0,5621,0,30011,30011,0,2966,1578292,4.34,3.91
32853,78,6238,1760,0,6303,0,30004,30004,0,2934,1575198,4.33,3.77
57552,61,6030,977,0,6084,0,30004,30004,0,2903,1528326,4.33,4
45462,36,5632,887,0,5945,0,30015,30015,0,2934,1552292,4.33,4.03
31733,22,6091,881,0,6095,0,30005,30005,0,2966,1566692,4.34,4.03
46913,59,6085,1016,0,6093,0,30004,30004,0,2903,1573717,4.33,3.99
19938,58,6193,1491,0,6196,0,30021,30021,0,2934,1548092,4.33,3.85
26203,30,5451,1117,0,5563,0,30013,30013,0,2966,1571792,4.34,3.96
88746,55,6792,855,0,7231,0,30004,30004,0,2966,1629692,4.34,4.04
9112,68,5216,3060,0,5172,0,30004,30004,0,2903,1541037,4.33,3.38
47344,32,5168,860,0,5786,0,30015,30015,0,2934,1587392,4.33,4.04
40015,54,5417,1065,0,5710,0,30004,30004,0,2934,1554892,4.33,3.97
54780,34,5315,833,0,5674,0,30016,30016,0,2934,1554892,4.33,4.04
19314,35,6183,1378,0,6165,0,30007,30007,0,2934,1572292,4.33,3.88
23853,31,5393,1029,0,5543,0,30006,30006,0,2966,1622492,4.34,3.99
67308,48,6101,811,0,6466,0,30017,30017,0,2934,1569492,4.33,4.05
41362,22,6154,696,0,6172,0,30007,30007,0,2966,1603132,4.34,4.09
48014,55,5979,1015,0,6226,0,30005,30005,0,2934,1547092,4.33,3.99
42471,48,6651,979,0,6804,0,30019,30019,0,2934,1549892,4.33,4
86414,45,6347,786,0,6779,0,30004,30004,0,2903,1591892,4.33,4.06
91323,56,6796,887,0,6831,0,30009,30009,0,2966,1744492,4.34,4.03
101116,29,6196,587,0,6484,0,30004,30004,0,2903,1822892,4.33,4.12
56103,55,5658,1032,0,5877,0,30013,30013,0,2934,1544292,4.33,3.98
21969,52,5792,1355,0,5955,0,30003,30003,0,2966,1587692,4.34,3.89
5100,97,5839,4677,0.037,5711,1078,28924,30002,1,2903,1544492,4.33,2.57
5100,97,5839,4677,0.037,5711,1078,28924,30002,1,2903,1544492,4.33,2.57
93079,43,6270,732,0,6979,0,30019,30019,0,2903,1666092,4.33,4.07
32819,43,5460,961,0,5572,0,30025,30025,0,2903,1570492,4.33,4
59876,53,5925,883,0,6168,0,30006,30006,0,2903,1554839,4.33,4.03
39000,99,6025,2154,0,5917,0,30003,30003,0,2934,1551492,4.33,3.65
49940,99,6004,2004,0,5898,0,30003,30003,0,2934,1587392,4.33,3.69
50454,49,6327,876,0,6436,0,30012,30012,0,2934,1559692,4.33,4.03
47216,41,5436,820,0,5675,0,30011,30011,0,2934,1554892,4.33,4.05
78023,25,6766,596,0,6787,0,30004,30004,0,2903,1647892,4.33,4.11
56160,79,5707,1679,0,5799,0,30006,30006,0,2966,1619892,4.34,3.79
71568,49,5942,853,0,6177,0,30007,30007,0,2903,1605791,4.33,4.04
20290,37,4573,1356,0,4577,0,30006,30006,0,2903,1553592,4.33,3.88
80968,48,6351,846,0,6766,0,30006,30006,0,2903,1594423,4.33,4.04
44071,75,5522,1272,0,5606,0,30011,30011,0,2903,1612092,4.33,3.91
50968,29,5819,651,0,6102,0,30004,30004,0,2903,1528892,4.33,4.1
47584,80,5974,1693,0,5907,0,30002,30002,0,2966,1569192,4.34,3.79
90240,58,6398,1000,0,6688,0,30015,30015,0,2934,1720039,4.33,3.99
29757,75,5643,1271,0,5744,0,30008,30008,0,2934,1542550,4.33,3.91
20877,22,5869,1066,0,5999,0,30002,30002,0,2966,1569492,4.34,3.98
53523,48,6208,934,0,6534,0,30003,30003,0,2903,1661932,4.33,4.01
38010,79,5704,2031,0,5755,0,30003,30003,0,2966,1610792,4.34,3.69
66221,50,6137,813,0,6575,0,30006,30006,0,2934,1597492,4.33,4.05
85970,49,6281,836,0,6782,0,30016,30016,0,2903,1608039,4.33,4.04
79427,58,6233,939,0,6208,0,30004,30004,0,2966,1625591,4.34,4.01
46255,62,5399,1025,0,5631,0,30016,30016,0,2934,1593892,4.33,3.99
65144,46,6254,838,0,6398,0,30006,30006,0,2903,1556932,4.33,4.04
36664,98,5734,2325,0,5757,0,30009,30009,0,2903,1534092,4.33,3.59
83005,70,6020,960,0,6507,0,30006,30006,0,2966,1569492,4.34,4.01
53709,47,6159,844,0,6466,0,30003,30003,0,2934,1571392,4.33,4.04
90807,22,6363,581,0,6641,0,30003,30003,0,2934,1641507,4.33,4.12
3912,97,5659,7116,0.021,5528,612,29391,30003,1,2903,1535392,4.33,2.05
88785,28,6296,568,0,6314,0,30005,30005,0,2934,1622692,4.33,4.12
44291,26,6450,778,0,6462,0,30005,30005,0,2903,1532322,4.33,4.06
17435,96,5546,2306,0,5586,0,30004,30004,0,2903,1534092,4.33,3.6
83294,54,6989,863,0,7442,0,30008,30008,0,2966,1590993,4.34,4.04
4990,97,5782,5784,0,5362,0,30007,30007,0,2903,1527592,4.33,2.59
29507,47,6137,1125,0,6114,0,30004,30004,0,2966,1577276,4.34,3.96
42432,78,5716,2116,0,5732,0,30004,30004,0,2966,1612092,4.34,3.66
57755,71,5398,1067,0,5544,0,30018,30018,0,2966,1682949,4.34,3.98
44000,97,5998,2240,0,5868,0,30002,30002,0,2903,1582850,4.33,3.62
75213,26,6346,570,0,6424,0,30005,30005,0,2903,1576492,4.33,4.12
80059,57,6205,879,0,6829,0,30015,30015,0,2966,1570892,4.34,4.03
28439,107,5794,2474,0,5788,0,30005,30005,0,2966,1569492,4.34,3.55
27289,44,6075,1070,0,6105,0,30005,30005,0,2934,1556892,4.33,3.97
56785,26,5889,612,0,6116,0,30002,30002,0,2934,1540708,4.33,4.11
47411,97,5989,2232,0,5853,0,30008,30008,0,2903,1535392,4.33,3.62
70608,48,5897,793,0,6423,0,30013,30013,0,2934,1611544,4.33,4.06
80249,28,6560,614,0,6597,0,30006,30006,0,2903,1653492,4.33,4.11
44053,39,5838,1128,0,5892,0,30005,30005,0,2966,1584892,4.34,3.96
55894,50,6081,858,0,6420,0,30007,30007,0,2934,1654892,4.33,4.04
36017,65,6012,1330,0,5992,0,30005,30005,0,2903,1564479,4.33,3.89
22421,66,6089,1437,0,6055,0,30002,30002,0,2966,1573692,4.34,3.86
32812,70,6025,1396,0,6039,0,30004,30004,0,2934,1558999,4.33,3.87
43525,97,5708,2041,0,5743,0,30003,30003,0,2903,1561392,4.33,3.68
20211,41,4724,1311,0,4853,0,30025,30025,0,2966,1592592,4.34,3.9
52102,79,5971,1712,0,5884,0,30003,30003,0,2966,1566592,4.34,3.78
24950,48,6107,1161,0,6090,0,30023,30023,0,2903,1546358,4.33,3.94
48173,79,5681,2067,0,5703,0,30005,30005,0,2966,1566592,4.34,3.68
23893,56,5864,1537,0,5993,0,30002,30002,0,2966,1613460,4.34,3.83
81147,23,6283,606,0,6396,0,30005,30005,0,2934,1702492,4.33,4.11
38325,98,6006,2449,0,5863,0,30006,30006,0,2903,1605592,4.33,3.56
93263,45,6024,765,0,6668,0,30004,30004,0,2903,1633892,4.33,4.06
79735,25,6774,597,0,6797,0,30003,30003,0,2903,1586292,4.33,4.11
42925,97,5964,2041,0,5857,0,30002,30002,0,2903,1536692,4.33,3.68
37822,74,9915,1339,0,9855,0,30012,30012,0,2934,1634519,4.33,3.89
69357,50,5883,811,0,6425,0,30004,30004,0,2934,1643692,4.33,4.05
42863,101,6020,2133,0,5902,0,30006,30006,0,2934,1560092,4.33,3.65
5382,40,2812,6751,0.464,2808,9514,20490,30004,4,2934,1539792,4.33,1
34761,59,12991,1223,0.015,12912,437,29579,30016,1,2934,1655778,4.33,3.8
38623,38,5464,938,0,5659,0,30028,30028,0,2934,1565596,4.33,4.01
87294,43,6583,757,0,7172,0,30007,30007,0,2903,1653492,4.33,4.06
30167,100,5753,2137,0,5804,0,30003,30003,0,2934,1562692,4.33,3.65
45344,39,5797,955,0,5892,0,30017,30017,0,2903,1550992,4.33,4
87825,46,5698,763,0,6491,0,30004,30004,0,2903,1621292,4.33,4.06
28672,24,5873,1045,0,6002,0,30002,30002,0,2966,1565292,4.34,3.98
45537,100,5988,2059,0,5874,0,30009,30009,0,2934,1618592,4.33,3.68
87248,54,7224,853,0,7446,0,30008,30008,0,2966,1586292,4.34,4.04
86800,25,6303,605,0,6513,0,30003,30003,0,2934,1587692,4.33,4.11
21728,41,6142,1344,0,6124,0,30015,30015,0,2934,1576492,4.33,3.89
26059,24,5900,1194,0,6029,0,30003,30003,0,2966,1573692,4.34,3.94
87052,40,5908,755,0,6368,0,30030,30030,0,2966,1628732,4.34,4.07
37763,98,5980,2110,0,5868,0,30002,30002,0,2903,1626392,4.33,3.66
45363,40,5508,1041,0,5728,0,30087,30087,0,2903,1639392,4.33,3.98
82066,38,6405,758,0,7378,0,30035,30035,0,2903,1550972,4.33,4.06
35440,97,5741,2056,0,5804,0,30005,30005,0,2903,1569192,4.33,3.67
64718,40,6857,835,0,7308,0,30016,30016,0,2903,1729532,4.33,4.04
64853,51,5962,827,0,6416,0,30004,30004,0,2934,1696892,4.33,4.05
41630,26,6078,731,0,6106,0,30011,30011,0,2903,1534492,4.33,4.07
38907,39,6255,976,0,6375,0,30021,30021,0,2966,1616429,4.34,4
304,47,173,2526,41.803,173,29304,701,30005,1,2903,46892,4.33,1
68831,45,5818,779,0,6433,0,30005,30005,0,2903,1527492,4.33,4.06
17058,38,6207,1265,0,6350,0,30008,30008,0,2934,1542332,4.33,3.91
26087,39,5445,1198,0,5533,0,30017,30017,0,2903,1534092,4.33,3.93
6133,96,5591,3670,0,5466,0,30017,30017,0,2903,1539292,4.33,3.2
88823,49,6376,752,0,6988,0,30014,30014,0,2934,1547092,4.33,4.07
79297,39,6419,807,0,7005,0,30004,30004,0,2934,1762652,4.33,4.05
43237,95,5961,1995,0,5849,0,30004,30004,0,2903,1535392,4.33,3.69
29207,23,5858,874,0,6009,0,30002,30002,0,2966,1565292,4.34,4.03
36449,101,5964,2234,0,5846,0,30006,30006,0,2934,1668649,4.33,3.62
67503,39,6372,808,0,6980,0,30003,30003,0,2903,1644572,4.33,4.05
47052,100,5996,2162,0,5865,0,30009,30009,0,2934,1552292,4.33,3.65
65083,45,6219,801,0,6496,0,30005,30005,0,2903,1577892,4.33,4.05
67932,45,6363,806,0,6666,0,30013,30013,0,2903,1555532,4.33,4.05
24637,41,6265,1325,0,6359,0,30008,30008,0,2966,1581212,4.34,3.9
68276,49,6483,828,0,6644,0,30028,30028,0,2934,1624092,4.33,4.05
21861,60,5832,1588,0,5967,0,30004,30004,0,2966,1619932,4.34,3.82
83138,48,6451,752,0,6667,0,30007,30007,0,2934,1645092,4.33,4.07
47060,24,5974,643,0,6107,0,30004,30004,0,2903,1554092,4.33,4.1
27234,56,5810,1247,0,6014,0,30004,30004,0,2903,1534510,4.33,3.92
39859,40,5361,912,0,5572,0,30004,30004,0,2966,1574012,4.34,4.02
85467,52,6514,836,0,6705,0,30007,30007,0,2966,1589092,4.34,4.05
83293,43,5795,750,0,6442,0,30003,30003,0,2903,1579292,4.33,4.07
73976,42,5485,859,0,5905,0,30005,30005,0,2903,1586972,4.33,4.03
89506,40,5171,751,0,6243,0,30006,30006,0,2903,1653272,4.33,4.07
70488,51,6081,837,0,6570,0,30004,30004,0,2934,1740292,4.33,4.04
28328,50,6090,1126,0,6105,0,30009,30009,0,2903,1548822,4.33,3.95
17678,23,5863,1503,0,5916,0,30003,30003,0,2966,1568092,4.34,3.84
24365,47,5857,1137,0,6051,0,30003,30003,0,2966,1577748,4.34,3.95
29312,22,5865,982,0,6023,0,30004,30004,0,2966,1589092,4.34,4
40550,101,5990,2196,0,5874,0,30003,30003,0,2903,1599092,4.33,3.63
103102,53,6558,829,0,6721,0,30024,30024,0,2966,1827092,4.34,4.05
50146,98,5985,1989,0,5881,0,30003,30003,0,2903,1536692,4.33,3.69
90346,50,6208,774,0,6931,0,30008,30008,0,2934,1597492,4.33,4.06
82429,40,6492,740,0,7387,0,30007,30007,0,2903,1568252,4.33,4.07
28264,61,5809,1178,0,6037,0,30004,30004,0,2903,1538038,4.33,3.94
88072,23,6503,632,0,6545,0,30004,30004,0,2903,1593292,4.33,4.1
98158,25,5875,630,0,6121,0,30009,30009,0,2934,1768292,4.33,4.11
18801,39,5969,1356,0,6033,0,30013,30013,0,2966,1584092,4.34,3.89
38362,40,5957,1051,0,6136,0,30010,30010,0,2903,1572572,4.33,3.98
25033,40,5758,1223,0,5838,0,30043,30043,0,2966,1563932,4.34,3.93
22288,23,5826,950,0,5982,0,30003,30003,0,2966,1566732,4.34,4.01
72363,26,5953,609,0,6511,0,30007,30007,0,2934,1558172,4.33,4.11
93451,29,6161,575,0,6805,0,30004,30004,0,2903,1595612,4.33,4.12
26926,52,5798,1228,0,6012,0,30003,30003,0,2903,1556622,4.33,3.92
16966,24,6111,1240,0,6120,0,30010,30010,0,2903,1545692,4.33,3.92
18761,40,5663,1395,0,5684,0,30005,30005,0,2966,1569692,4.34,3.88
45500,78,5952,1807,0,5855,0,30018,30018,0,2966,1570492,4.34,3.75
53887,39,6063,836,0,6376,0,30005,30005,0,2934,1550972,4.33,4.04
71654,29,5989,635,0,6421,0,30010,30010,0,2934,1582652,4.33,4.1
47700,40,5753,852,0,6149,0,30018,30018,0,2934,1544220,4.33,4.04
47881,79,6014,1902,0,5910,0,30008,30008,0,2966,1563992,4.34,3.73
32536,27,6222,830,0,6352,0,30014,30014,0,2966,1588412,4.34,4.05
29250,25,5717,925,0,5765,0,30005,30005,0,2903,1544993,4.33,4.01
28528,25,6046,1061,0,6048,0,30005,30005,0,2903,1605892,4.33,3.97
18983,41,5096,1750,0,5199,0,30004,30004,0,2903,1531433,4.33,3.77
31687,35,5671,883,0,5885,0,30005,30005,0,2934,1540736,4.33,4.03
20562,60,5852,1577,0,5988,0,30005,30005,0,2966,1564252,4.34,3.82
39937,39,4695,918,0,5030,0,30009,30009,0,2934,1607132,4.33,4.02
38925,99,6111,2092,0,5996,0,30002,30002,0,2934,1562692,4.33,3.67
42744,99,6062,2077,0,5942,0,30004,30004,0,2934,1561392,4.33,3.67
34336,28,6370,891,0,6399,0,30004,30004,0,2966,1566812,4.34,4.03
61455,47,6105,978,0,6090,0,30009,30009,0,2903,1562486,4.33,4
26432,62,5811,1214,0,6035,0,30003,30003,0,2903,1550806,4.33,3.93
25615,29,5655,1014,0,5810,0,30004,30004,0,2966,1565292,4.34,3.99
58011,29,5907,659,0,6389,0,30006,30006,0,2966,1591292,4.34,4.1
18415,24,5823,1146,0,5828,0,30005,30005,0,2966,1591892,4.34,3.95
74356,29,5911,641,0,6414,0,30010,30010,0,2934,1689212,4.33,4.1
33288,47,6040,1050,0,6040,0,30004,30004,0,2966,1783309,4.34,3.98
90928,38,6116,713,0,6181,0,30005,30005,0,2966,1621335,4.34,4.08
73947,30,6036,622,0,6449,0,30009,30009,0,2903,1559612,4.33,4.11
50081,83,5696,1740,0,5777,0,30005,30005,0,2966,1619189,4.34,3.77
6412,36,4574,2792,0,4543,0,30012,30012,0,2934,1542833,4.33,3.46
68560,29,6052,635,0,6557,0,30014,30014,0,2934,1634492,4.33,4.1
32941,41,5808,998,0,6063,0,30004,30004,0,2934,1554132,4.33,3.99
70676,29,5927,631,0,6623,0,30007,30007,0,2934,1563932,4.33,4.11
40950,33,4941,818,0,5274,0,30005,30005,0,2903,1542332,4.33,4.05
10012,35,2573,2075,0.075,2597,2101,27923,30024,1,2903,1529872,4.33,2.94
42732,31,5441,742,0,5592,0,30007,30007,0,2966,1566592,4.34,4.07
24062,48,5870,1441,0,6006,0,30003,30003,0,2966,1576532,4.34,3.86
24793,34,5546,978,0,5607,0,30008,30008,0,2966,1582192,4.34,4
61124,32,5873,754,0,5951,0,30057,30057,0,2934,1634192,4.33,4.07
37118,32,5623,920,0,5805,0,30059,30059,0,2934,1570804,4.33,4.02
27828,27,5783,1000,0,5795,0,30005,30005,0,2903,1534363,4.33,3.99
29166,23,5556,1839,0,5561,0,30006,30006,0,2966,1586292,4.34,3.74
35109,30,5859,908,0,6096,0,30004,30004,0,2934,1568865,4.33,4.02
53679,24,5679,670,0,5951,0,30003,30003,0,2903,1547092,4.33,4.09
73736,36,5986,731,0,6188,0,30007,30007,0,2966,1703259,4.34,4.08
35546,45,5880,874,0,6148,0,30006,30006,0,2934,1614897,4.33,4.03
78080,25,5306,592,0,5669,0,30004,30004,0,2934,1596092,4.33,4.12
31512,43,5895,971,0,6139,0,30004,30004,0,2903,1578209,4.33,4
